neworold,ownership,status,lift_avail,car_parking_avail,Gas_conn_avail,age,area,balconies,bathroom,bhk,floor,place,price,price_per_sq
0,3,2,1,1,0,11,1300,2,2,2 BHK Villa ,0,Viman Nagar,10000000,7692
1,3,3,0,1,0,6,2700,2,3,3 BHK Villa ,0,Wagholi,9500000,3518
0,3,0,0,1,0,3,2385,2,3,3 BHK Villa ,0,Kharadi,11900000,4989
0,3,2,1,1,0,16,1600,2,3,3 BHK Villa ,0,Koregaon Park,15000000,9375
0,3,1,0,1,0,2,2322,2,3,4 BHK Villa ,0,Wagholi,12500000,5383
0,3,0,1,1,0,3,1100,1,2,2 BHK Apartment ,11,Kharadi,7500000,6818
0,3,1,1,1,0,2,775,2,1,1 BHK Apartment ,2,Kharadi,4200000,5419
0,3,0,1,1,0,1,1001,2,2,2 BHK Apartment ,6,Kharadi,5604000,5598
0,3,0,1,1,0,3,2400,2,3,3 BHK Apartment ,2,Viman Nagar,18000000,7500
0,3,1,1,1,1,6,4040,1,4,4 BHK Apartment ,6,Hadapsar,30000000,7425
0,3,0,1,1,0,10,1240,1,2,2 BHK Apartment ,4,Kalyani Nagar,9700000,7822
1,3,3,1,1,0,0,1700,2,3,3 BHK Apartment ,7,Wadgaon Sheri,13500000,7941
0,3,0,1,1,0,3,920,2,2,2 BHK Apartment ,5,Wagholi,3600000,3913
0,3,1,1,1,0,6,2350,2,3,3 BHK Apartment ,1,Kalyani Nagar,36000000,15319
0,3,0,1,1,0,6,1460,2,3,3 BHK Apartment ,3,Viman Nagar,14000000,9589
0,3,0,1,1,0,16,1600,2,3,3 BHK Apartment ,1,Koregaon Park,19000000,11875
0,3,2,1,1,1,13,2450,3,5,4 BHK Apartment ,4,Koregaon Park,35000000,14285
0,2,1,1,1,1,0,1002,2,2,2 BHK Apartment ,7,Lohegaon,4700000,4690
0,3,0,1,1,1,4,1600,2,3,3 BHK Apartment ,3,Baner,8600000,5375
0,2,0,1,1,1,5,860,2,2,2 BHK Apartment ,4,Lohegaon,4600000,5348
0,3,0,1,1,0,6,2015,2,3,3 BHK Apartment ,12,Kharadi,13000000,6451
0,3,0,1,1,0,6,1650,2,3,3 BHK Apartment ,6,Viman Nagar,11000000,6666
0,3,0,1,1,0,6,1160,2,2,2 BHK Apartment ,7,Wagholi,5500000,4741
0,3,0,1,1,0,6,1270,2,3,3 BHK Apartment ,4,Wagholi,7000000,5511
0,3,0,1,1,0,2,1687,2,3,3 BHK Apartment ,4,Kharadi,10800000,6401
0,3,0,1,1,0,11,1365,2,3,3 BHK Apartment ,4,Kalyani Nagar,14000000,10256
0,3,1,1,1,0,11,1800,2,4,4 BHK Apartment ,0,Kalyani Nagar,24500000,13611
0,3,0,0,1,0,11,2451,2,3,3 BHK Villa ,0,Viman Nagar,22000000,8975
0,3,0,1,1,0,11,2000,2,3,3 BHK Apartment ,2,Koregaon Park,20000000,10000
0,3,0,1,1,0,11,1015,2,2,2 BHK Apartment ,6,Kalyani Nagar,8000000,7881
0,3,1,1,1,0,11,1105,2,2,2 BHK Apartment ,6,Kharadi,6200000,5610
0,3,0,1,1,0,6,1050,2,2,2 BHK Apartment ,4,Kharadi,5500000,5238
0,3,0,1,1,0,11,1020,2,3,3 BHK Apartment ,3,Kharadi,5600000,5490
0,3,0,1,1,0,11,2400,2,4,4 BHK Apartment ,5,Koregaon Park,35000000,14583
0,3,0,1,1,0,6,930,2,3,2 BHK Apartment ,4,Kharadi,5600000,6021
0,3,2,1,1,0,11,1470,2,3,3 BHK Apartment ,7,Viman Nagar,11000000,7482
0,3,0,1,1,0,11,1660,2,3,3 BHK Apartment ,5,Viman Nagar,12500000,7530
0,3,1,1,1,0,11,2400,2,3,3 BHK Apartment ,7,Kalyani Nagar,25000000,10416
0,3,0,1,1,0,11,1490,2,3,3 BHK Apartment ,7,Wadgaon Sheri,10000000,6711
0,3,0,1,1,0,11,2000,2,3,3 BHK Apartment ,7,Viman Nagar,13000000,6500
0,3,2,1,1,0,6,1580,2,3,3 BHK Apartment ,3,Mundhwa,15500000,9810
0,3,0,1,1,0,11,1860,2,3,3 BHK Apartment ,2,Koregaon Park,22000000,11827
0,3,2,1,1,0,11,1250,2,2,2 BHK Apartment ,2,Viman Nagar,7600000,6080
0,3,1,1,1,0,2,1820,2,3,3 BHK Apartment ,6,Kharadi,12000000,6593
0,3,2,1,1,0,11,3150,2,4,4 BHK Apartment ,7,Kalyani Nagar,36500000,11587
0,3,0,1,1,0,11,1500,2,3,3 BHK Apartment ,1,Wadgaon Sheri,11500000,7666
0,3,0,1,1,0,6,1486,2,3,3 BHK Apartment ,2,Kharadi,10000000,6729
0,3,0,1,1,0,6,905,2,2,2 BHK Apartment ,3,Wagholi,5700000,6298
0,3,0,1,1,0,6,1270,2,3,3 BHK Apartment ,5,Wagholi,7000000,5511
0,3,0,1,1,0,6,1068,2,2,2 BHK Apartment ,5,Viman Nagar,7699212,7209
0,3,2,1,1,0,11,3450,2,4,4 BHK Apartment ,7,Kalyani Nagar,45000000,13043
0,3,1,1,1,0,6,4100,2,4,4 BHK Apartment ,7,Sangamvadi,57500000,14024
0,3,0,1,1,0,11,2700,2,3,3 BHK Apartment ,10,Kalyani Nagar,27000000,10000
0,3,2,1,1,0,11,1930,2,3,3 BHK Apartment ,4,Kalyani Nagar,22500000,11658
0,3,0,0,1,0,11,2000,2,3,3 BHK Villa ,0,Viman Nagar,22000000,11000
0,3,0,1,1,0,11,1850,2,3,3 BHK Apartment ,1,Kalyani Nagar,18000000,9729
0,3,1,1,1,0,11,1230,2,2,2 BHK Apartment ,6,Kharadi,7000000,5691
0,3,0,1,1,0,2,1350,2,2,2 BHK Apartment ,3,Viman Nagar,7800000,5778
0,3,2,1,1,0,11,1750,2,3,3 BHK Apartment ,1,Viman Nagar,13000000,7429
0,3,1,1,1,0,11,1100,2,2,2 BHK Apartment ,5,Viman Nagar,8500000,7727
0,3,0,1,1,0,11,1550,2,3,3 BHK Apartment ,6,Viman Nagar,10300000,6645
0,3,0,1,1,0,6,925,2,2,2 BHK Apartment ,3,Viman Nagar,6200000,6703
0,3,0,1,1,0,6,1500,2,4,3 BHK Apartment ,1,Viman Nagar,10600000,7067
0,3,0,1,1,0,11,1225,2,2,2 BHK Apartment ,4,Kalyani Nagar,9000000,7346
0,3,0,1,1,0,11,1350,2,2,2 BHK Apartment ,6,Kalyani Nagar,11500000,8518
1,3,3,0,0,0,0,914,2,2,2 BHK Apartment ,5,Wagholi,6000000,6564
0,3,1,1,0,1,8,750,1,1,1 BHK Apartment ,4,Viman Nagar,5400000,7200
0,3,1,1,1,0,5,2000,2,3,4 BHK Apartment ,7,Viman Nagar,18000000,9000
0,3,1,0,1,0,15,1200,2,2,2 BHK Apartment ,2,Kalyani Nagar,11000000,9166
0,3,0,1,1,0,7,4040,1,4,4 BHK Apartment ,2,Hadapsar,30000000,7425
0,3,0,1,1,0,2,1168,2,2,2 BHK Apartment ,11,Kharadi,7900000,6763
0,3,2,1,1,0,11,1010,2,2,2 BHK Apartment ,3,Yerawada,8000000,7920
0,3,0,1,1,0,10,4000,2,5,5 BHK Villa ,0,Koregaon Park,72500000,18125
0,3,0,1,1,0,13,550,2,1,1 BHK Apartment ,3,Koregaon Park,6500000,11818
0,3,0,1,1,0,6,1690,2,3,3 BHK Apartment ,9,Viman Nagar,25500000,15088
0,3,0,1,1,0,15,2200,2,3,3 BHK Apartment ,2,Koregaon Park,20000000,9090
0,3,0,1,1,0,8,1480,2,3,3 BHK Apartment ,5,Hadapsar,11200000,7567
0,3,0,1,1,0,1,1085,2,2,2 BHK Apartment ,5,Wagholi,5000000,4608
0,3,0,1,1,0,2,1075,2,2,2 BHK Apartment ,3,Kharadi,7500000,6976
0,3,0,1,1,0,10,630,1,1,1 BHK Apartment ,3,Boat Club Road,8800000,13968
0,3,0,1,1,0,14,950,1,2,2 BHK Apartment ,2,Boat Club Road,11000000,11578
0,3,1,1,1,0,7,4100,3,4,4 BHK Apartment ,8,Boat Club Road,65000000,15853
1,3,3,1,0,0,0,935,2,2,2 BHK Apartment ,5,Wagholi,4500000,4812
0,3,2,1,1,1,2,1186,1,2,2 BHK Apartment ,9,Baner,11500000,9696
0,3,2,1,1,0,11,2250,2,4,4 BHK Villa ,0,Viman Nagar,20000000,8888
0,3,0,1,1,0,11,2250,2,4,4 BHK Villa ,0,Viman Nagar,20000000,8889
0,3,0,1,1,0,11,3500,2,3,3 BHK Villa ,0,Viman Nagar,18500000,5286
0,3,0,1,1,0,11,2701,2,4,4 BHK Villa ,0,Viman Nagar,16000000,5923
0,3,1,1,1,0,6,1150,2,2,2 BHK Apartment ,7,Wagholi,5500000,4782
0,3,0,1,1,0,11,1030,2,2,2 BHK Apartment ,6,Viman Nagar,7500000,7281
0,3,2,1,1,0,16,1010,2,2,2 BHK Apartment ,1,Yerawada,8000000,7920
1,3,3,1,1,1,0,4105,2,5,4 BHK Apartment ,18,Kalyani Nagar,63700000,15517
0,3,0,1,1,1,10,1086,2,2,2 BHK Apartment ,4,Wadgaon Sheri,7800000,7182
0,3,0,1,1,0,6,2000,2,3,3 BHK Apartment ,4,Viman Nagar,19900000,9950
0,3,2,1,1,1,6,1700,1,4,4 BHK Apartment ,5,Viman Nagar,16500000,9705
0,3,0,1,1,0,10,2500,2,3,3 BHK Apartment ,4,Kalyani Nagar,37500000,15000
0,3,0,1,1,1,0,1046,2,2,2 BHK Apartment ,4,Lohegaon,5800000,5544
0,3,0,1,1,0,10,2300,2,3,3 BHK Apartment ,1,Bavdhan,13500000,5869
0,3,0,1,1,0,2,988,1,2,2 BHK Apartment ,2,Kharadi,7200000,7287
0,3,0,1,1,0,1,917,1,2,2 BHK Apartment ,4,Wagholi,4200000,4580
0,3,0,1,1,0,1,2500,2,3,3 BHK Apartment ,6,Kharadi,20000000,8000
0,3,0,1,1,0,1,1066,3,2,2 BHK Apartment ,1,Wagholi,5200000,4878
1,3,3,1,1,0,1,935,1,2,2 BHK Apartment ,6,Wagholi,4100000,4385
0,3,0,1,1,0,1,595,1,1,1 BHK Apartment ,7,Wagholi,3000000,5042
0,3,0,1,1,0,2,865,1,2,2 BHK Apartment ,4,Wagholi,5000000,5780
0,3,1,1,1,1,8,1700,2,3,3 BHK Apartment ,6,Kalyani Nagar,18000000,10588
0,3,0,1,1,0,8,1600,2,3,3 BHK Apartment ,4,Kalyani Nagar,11500000,7187
0,3,0,1,1,0,4,1175,1,2,2 BHK Apartment ,4,Wagholi,4950000,4212
0,3,2,1,1,0,10,1540,1,3,3 BHK Apartment ,2,Kalyani Nagar,17500000,11363
0,3,0,1,1,0,11,1170,2,2,2 BHK Apartment ,4,Kalyani Nagar,9000000,7692
0,3,1,1,1,0,6,1150,2,2,2 BHK Apartment ,6,Kharadi,6000000,5217
0,3,0,1,1,0,6,2700,2,3,3 BHK Apartment ,5,Viman Nagar,12500000,4629
0,3,0,1,1,0,11,677,2,1,1 BHK Apartment ,2,Wagholi,2505000,3700
0,3,0,1,1,0,6,1250,2,2,2 BHK Apartment ,5,Kalyani Nagar,28500000,22800
0,3,0,1,1,0,4,1039,2,2,2 BHK Apartment ,11,Kharadi,7500000,7218
0,3,0,1,1,0,4,1167,1,2,2 BHK Apartment ,9,Kharadi,6700000,5741
0,3,0,1,1,0,4,845,1,2,2 BHK Apartment ,2,Wagholi,4000000,4733
1,3,3,1,1,0,1,855,2,2,2 BHK Apartment ,2,Wagholi,4000000,4678
0,3,0,1,1,0,4,910,1,2,2 BHK Apartment ,4,Wagholi,5000000,5494
0,3,0,1,1,0,4,965,2,2,2 BHK Apartment ,2,Kharadi,6500000,6735
0,3,0,1,1,0,1,1750,2,3,3 BHK Apartment ,7,Kharadi,12000000,6857
0,3,0,1,1,0,2,3500,2,5,5 BHK Apartment ,6,Kharadi,26000000,7428
0,3,0,1,1,0,1,678,1,1,1 BHK Apartment ,5,Wagholi,3260000,4808
1,3,3,1,1,1,1,850,1,2,2 BHK Apartment ,5,Wagholi,3550000,4176
0,3,1,1,1,0,3,1581,1,3,3 BHK Apartment ,4,Tingre Nagar,13000000,8222
1,3,3,1,1,0,1,525,1,1,1 BHK Apartment ,8,Wagholi,2800000,5333
0,2,1,1,1,1,5,1096,2,2,2 BHK Apartment ,5,Wakad,6800000,6204
0,3,0,1,1,0,2,1255,2,2,2 BHK Apartment ,5,Kharadi,8100000,6454
0,3,0,1,1,0,11,1030,2,2,2 BHK Apartment ,0,Yerawada,7500000,7282
0,3,0,1,1,0,2,1901,2,3,3 BHK Apartment ,6,Kharadi,9200000,4842
0,3,1,1,1,0,6,1100,2,2,2 BHK Apartment ,7,Kharadi,5500000,5000
0,3,2,1,1,0,3,1600,2,3,3 BHK Apartment ,9,Kharadi,8500000,5313
0,3,1,1,1,0,6,1550,2,2,3 BHK Apartment ,2,Wadgaon Sheri,9000000,5806
0,3,0,1,1,0,6,1150,2,2,2 BHK Apartment ,7,Viman Nagar,7500000,6522
0,3,0,1,1,0,11,1450,2,3,3 BHK Apartment ,1,Viman Nagar,6900000,4759
0,3,0,1,1,0,2,1500,2,3,3 BHK Apartment ,3,Viman Nagar,11000000,7333
0,3,0,1,1,0,11,2750,2,5,5 BHK Apartment ,7,Mundhwa,30000000,10909
0,3,2,1,1,0,11,3000,2,5,5 BHK Apartment ,7,Kalyani Nagar,28500000,9500
0,3,0,1,1,0,11,1850,2,3,3 BHK Apartment ,1,Kalyani Nagar,18000000,9730
1,3,3,1,1,0,11,4415,2,4,4 BHK Apartment ,3,Kalyani Nagar,34000000,7701
0,3,2,1,1,0,11,1800,2,3,3 BHK Apartment ,3,Kalyani Nagar,17500000,9722
0,3,0,1,1,0,6,1500,2,3,3 BHK Villa ,4,Kharadi,7000000,4667
1,3,3,1,0,0,3,3200,2,3,3 BHK Villa ,0,Wagholi,14600000,4562
0,2,0,0,0,0,10,1060,2,2,2 BHK Apartment ,3,Kalyani Nagar,7900000,7452
1,3,3,1,1,1,0,1500,1,2,2 BHK Apartment ,1,Kharadi,10500000,7000
0,3,2,1,1,0,11,1050,2,2,2 BHK Apartment ,3,Wadgaon Sheri,7800000,7428
0,3,0,1,1,0,6,1515,2,3,3 BHK Villa ,0,Wagholi,7200000,4752
0,3,2,1,1,0,10,460,1,1,1 BHK Apartment ,3,Koregaon Park,6500000,14130
1,3,3,1,1,0,11,1350,2,3,3 BHK Apartment ,5,Kalyani Nagar,13000000,9629
0,3,2,1,1,0,1,4865,2,5,4 BHK Apartment ,9,Kharadi,24000000,4933
0,2,1,1,1,0,10,1700,2,3,3 BHK Apartment ,3,Kalyani Nagar,16000000,9411
0,3,0,1,1,0,5,1290,1,3,2 BHK Apartment ,3,Kalyani Nagar,12000000,9302
0,3,2,1,1,0,5,1900,2,2,2 BHK Villa ,2,Wagholi,7400000,3894
0,2,0,0,1,0,5,1255,2,2,2 BHK Apartment ,1,Wagholi,7200000,5737
0,2,0,1,1,0,10,1625,1,4,3 BHK Apartment ,4,Kalyani Nagar,22000000,13538
0,2,0,1,1,0,10,2000,2,3,3 BHK Apartment ,10,Kalyani Nagar,30000000,15000
0,3,1,1,1,1,6,1650,2,3,3 BHK Apartment ,2,Kharadi,10500000,6363
0,3,0,1,1,0,4,1200,2,2,2 BHK Apartment ,6,Wagholi,5500000,4583
1,3,3,1,1,0,0,1150,2,2,2 BHK Apartment ,6,Rahatani,7100000,6173
0,3,2,0,1,0,6,3100,2,4,4 BHK Villa ,0,Wagholi,15500000,5000
1,3,3,1,1,0,3,895,1,2,2 BHK Apartment ,6,Wagholi,4200000,4692
0,3,0,1,1,0,1,932,1,2,2 BHK Apartment ,2,Wagholi,5000000,5364
0,3,0,1,1,0,1,990,2,2,2 BHK Apartment ,4,Wagholi,5000000,5050
0,3,0,1,1,0,1,1335,1,2,2 BHK Apartment ,8,Kharadi,10500000,7865
0,3,0,1,1,0,0,1980,2,3,3 BHK Apartment ,3,Kharadi,13700000,6919
0,3,0,1,1,0,5,1600,3,3,3 BHK Apartment ,5,Kalyani Nagar,12400000,7750
0,3,2,1,1,0,10,1542,2,3,3 BHK Apartment ,10,Kalyani Nagar,15000000,9727
0,2,0,1,1,0,10,1850,2,3,3 BHK Apartment ,5,Koregaon Park,26000000,14054
0,3,2,1,1,0,10,2600,2,4,4 BHK Apartment ,6,Yerawada,22000000,8461
0,3,0,1,1,0,10,525,1,1,1 BHK Apartment ,4,Koregaon Park,7300000,13904
0,3,1,1,1,0,5,2400,1,4,4 BHK Apartment ,8,Kharadi,22500000,9375
0,2,1,1,1,0,17,2400,2,4,3 BHK Apartment ,2,Boat Club Road,37500000,15625
0,3,1,1,1,0,0,2810,1,3,3 BHK Apartment ,7,Boat Club Road,42600000,15160
0,3,2,1,1,1,5,640,1,1,1 BHK Apartment ,2,Kalyani Nagar,6000000,9375
0,3,1,1,1,1,5,1878,2,3,3 BHK Apartment ,2,Boat Club Road,26500000,14110
0,3,1,1,1,1,12,1650,2,3,3 BHK Apartment ,6,Kalyani Nagar,16000000,9696
0,3,1,1,1,1,9,1750,3,3,3 BHK Apartment ,5,Kalyani Nagar,24000000,13714
0,3,0,1,1,1,10,2509,1,3,3 BHK Apartment ,10,Kalyani Nagar,28000000,11159
0,3,1,1,1,1,2,3147,1,4,4 BHK Apartment ,1,Kalyani Nagar,28500000,9056
0,3,1,1,1,1,5,1265,1,2,3 BHK Apartment ,6,Kalyani Nagar,9000000,7114
0,3,1,0,1,0,5,500,1,1,1 BHK Apartment ,0,Bund Garden,6000000,12000
0,3,0,1,1,1,4,2700,3,4,4 BHK Apartment ,2,Wagholi,10000000,3703
0,3,0,1,1,0,1,920,2,2,2 BHK Apartment ,3,Kharadi,5700000,6195
0,3,1,1,1,0,1,1530,2,3,3 BHK Apartment ,6,Sus,7800000,5098
0,3,2,1,1,1,4,1025,1,2,2 BHK Apartment ,6,Baner,6300000,6146
0,3,0,1,1,0,3,1227,1,2,2 BHK Apartment ,10,Balewadi,9500000,7742
0,3,1,1,1,1,3,1200,2,2,2 BHK Apartment ,3,Wadgaon Sheri,9000000,7500
0,3,1,1,1,0,1,1340,2,2,2 BHK Apartment ,14,Balewadi,9600000,7164
0,3,1,1,1,0,3,930,2,2,2 BHK Apartment ,9,Wagholi,4600000,4946
0,2,2,1,1,0,3,620,1,1,1 BHK Apartment ,5,Kondhwa,3600000,5806
1,3,3,1,1,1,1,800,1,2,2 BHK Apartment ,10,Wagholi,5000000,6250
0,3,0,1,1,0,6,1835,2,3,3 BHK Apartment ,2,Kharadi,8499720,4632
0,3,1,1,1,0,3,1685,2,3,3 BHK Apartment ,2,Kharadi,11300000,6706
0,3,0,1,1,0,6,800,2,2,2 BHK Apartment ,2,Kharadi,4600000,5750
0,3,0,1,1,0,6,1800,2,3,3 BHK Villa ,0,Viman Nagar,12000000,6666
0,3,2,1,1,0,2,3855,2,4,4 BHK Villa ,0,Kalyani Nagar,45000000,11673
1,3,3,1,1,1,1,1300,2,2,2 BHK Apartment ,5,NIBM Annex Mohammadwadi,7000000,5384
0,3,0,1,1,0,5,984,2,2,2 BHK Apartment ,9,Kharadi,6600000,6707
0,3,0,1,1,0,1,2000,1,3,3 BHK Apartment ,2,Wagholi,9200000,4600
0,3,0,1,1,0,3,780,1,1,2 BHK Apartment ,5,Pimple Saudagar,5800000,7435
0,0,1,1,1,1,2,572,1,1,1 BHK Apartment ,3,Hadapsar,4800000,8391
1,3,3,1,1,0,0,1855,2,3,3 BHK Apartment ,5,Kharadi,12200000,6576
0,3,0,1,1,0,4,1405,1,2,3 BHK Apartment ,4,Baner,10500000,7473
0,3,0,1,1,0,6,1690,1,4,3 BHK Apartment ,2,Viman Nagar,16500000,9763
0,3,0,1,1,0,10,1750,3,3,3 BHK Apartment ,6,Kalyani Nagar,16000000,9142
0,3,0,1,1,0,10,1540,1,3,3 BHK Apartment ,10,Kalyani Nagar,14000000,9090
0,3,0,1,1,0,6,780,2,2,2 BHK Apartment ,5,Wagholi,3600000,4615
0,3,1,1,1,0,10,1300,1,2,2 BHK Apartment ,5,Koregaon Park,9000000,6923
0,2,1,1,1,0,10,1850,2,4,4 BHK Apartment ,6,Koregaon Park,23000000,12432
0,3,0,0,0,0,8,1065,2,2,2 BHK Apartment ,2,Baner,7200000,6760
0,3,0,0,1,0,12,900,2,2,2 BHK Apartment ,3,Kothrud,7500000,8333
0,3,0,0,1,0,6,2015,2,3,3 BHK Villa ,0,Wagholi,8500000,4218
0,2,2,0,1,0,6,2100,2,3,3 BHK Villa ,0,Wagholi,11000000,5238
0,3,0,1,1,0,6,1083,2,2,2 BHK Apartment ,8,Hadapsar,8400000,7756
0,3,0,1,1,0,0,2325,2,4,4 BHK Apartment ,5,Baner,19999000,8601
0,3,2,1,1,1,3,996,2,2,2 BHK Apartment ,9,Baner,9000000,9036
0,2,0,1,1,0,3,1950,2,3,3 BHK Apartment ,1,Kharadi,11800000,6051
0,3,1,1,1,0,6,1535,2,3,3 BHK Apartment ,4,Kalyani Nagar,14000000,9120
0,3,0,1,1,0,1,1377,2,3,3 BHK Apartment ,5,Bavdhan,9000000,6535
0,3,0,1,1,0,8,900,2,2,2 BHK Apartment ,2,Wagholi,4500000,5000
0,3,0,1,1,0,11,1160,2,2,2 BHK Apartment ,3,Viman Nagar,7700000,6637
0,3,0,1,1,0,6,810,2,2,2 BHK Apartment ,2,Kharadi,4800000,5925
1,3,3,1,1,0,11,1840,2,3,3 BHK Apartment ,3,Viman Nagar,12000000,6521
1,3,3,1,1,0,6,1335,2,2,2 BHK Apartment ,4,Viman Nagar,8100000,6067
0,3,2,0,1,0,6,1900,2,3,3 BHK Villa ,0,Wagholi,10500000,5526
0,3,0,1,1,0,5,1630,2,3,3 BHK Apartment ,6,Kharadi,9300000,5705
0,3,1,1,1,0,0,4300,3,4,4 BHK Apartment ,8,Koregaon Park,47000000,10930
0,2,1,1,1,0,10,2850,2,5,4 BHK Apartment ,10,Kalyani Nagar,50000000,17543
1,3,3,1,1,1,0,1426,2,3,3 BHK Apartment ,2,Sus,8500000,5960
0,3,0,1,1,1,8,1200,2,2,2 BHK Apartment ,9,Hadapsar,9200000,7666
1,3,3,1,1,0,0,1574,2,3,3 BHK Apartment ,8,Bavdhan,9500000,6035
0,3,0,1,1,1,2,2780,2,3,3 BHK Apartment ,6,Kalyani Nagar,30000000,10791
1,3,3,1,1,1,0,1315,2,2,2 BHK Apartment ,7,Kharadi,9000000,6844
1,3,3,1,1,0,0,1269,2,2,2 BHK Apartment ,10,Kharadi,6980000,5500
1,3,3,1,1,0,0,1840,2,3,3 BHK Apartment ,7,Kalyani Nagar,12600000,6847
0,3,0,1,1,0,5,595,2,1,1 BHK Apartment ,3,Wagholi,3200000,5378
0,3,1,0,0,0,0,715,1,1,1 BHK Apartment ,4,Kalyani Nagar,5800000,8111
0,3,1,0,0,0,0,4595,3,4,4 BHK Apartment ,6,Boat Club Road,99400000,21632
0,2,1,0,0,0,7,4000,3,5,4 BHK Villa ,1,Viman Nagar,45000000,11250
1,3,3,1,1,0,0,2660,2,5,4 BHK Apartment ,2,Baner,29800000,11203
1,3,3,1,1,0,0,1098,2,2,2 BHK Apartment ,8,Baner,6600000,6010
0,2,1,0,1,0,2,595,2,1,1 BHK Apartment ,2,Mundhwa,3700000,6218
0,3,2,1,1,0,4,720,2,1,2 BHK Apartment ,7,Wagholi,3400000,4722
0,3,0,1,1,0,6,920,2,2,2 BHK Apartment ,6,Wagholi,4900000,5326
0,3,0,1,1,0,11,1340,2,3,3 BHK Apartment ,7,Viman Nagar,10500000,7835
0,3,1,1,1,0,6,1800,2,3,3 BHK Apartment ,4,Kharadi,12300000,6833
0,2,1,1,1,0,6,1600,2,3,3 BHK Apartment ,5,Viman Nagar,13000000,8125
0,3,1,1,1,0,6,1800,2,3,3 BHK Apartment ,5,Kalyani Nagar,18000000,10000
0,3,1,1,1,0,7,1400,2,2,2 BHK Apartment ,1,Kharadi,7000000,5000
0,3,1,1,1,1,10,5400,2,6,4 BHK Apartment ,6,Viman Nagar,44500000,8240
0,3,0,1,1,0,10,2420,1,3,3 BHK Apartment ,10,Kalyani Nagar,28000000,11570
0,3,2,1,1,0,10,2850,3,4,4 BHK Apartment ,10,Kalyani Nagar,25000000,8771
0,3,0,1,1,0,11,1470,2,3,3 BHK Apartment ,1,Viman Nagar,10000000,6803
0,3,0,1,1,0,11,2660,2,3,3 BHK Apartment ,8,Kalyani Nagar,28000000,10526
0,3,0,1,1,0,11,1520,2,3,3 BHK Apartment ,3,Viman Nagar,9900000,6513
0,3,0,1,1,0,11,1385,2,2,2 BHK Apartment ,6,Viman Nagar,10300000,7437
0,3,0,1,1,0,6,1600,2,3,3 BHK Apartment ,10,Kalyani Nagar,11000000,6875
0,3,1,1,1,0,11,2400,2,4,4 BHK Apartment ,5,Kalyani Nagar,25000000,10416
0,3,0,1,1,0,11,2064,2,3,4 BHK Apartment ,4,Kalyani Nagar,20000000,9689
0,3,1,1,1,0,11,2050,2,3,3 BHK Apartment ,3,Wadgaon Sheri,18000000,8780
0,3,2,1,1,0,6,1580,2,3,3 BHK Apartment ,3,Mundhwa,15500000,9810
0,3,0,1,1,0,11,1490,2,3,3 BHK Apartment ,7,Kalyani Nagar,10000000,6711
0,3,1,1,1,0,11,1050,2,2,2 BHK Apartment ,7,Kharadi,6600000,6285
0,3,2,1,1,0,6,1580,2,3,3 BHK Apartment ,3,Mundhwa,15500000,9810
0,3,0,1,1,0,6,1610,2,3,3 BHK Apartment ,6,Kharadi,7500000,4658
0,3,0,1,1,0,6,1780,2,3,3 BHK Apartment ,5,Kalyani Nagar,13500000,7584
0,3,1,1,1,0,16,2900,2,3,3 BHK Villa ,0,Viman Nagar,15000000,5172
0,3,2,1,1,0,11,1365,2,2,2 BHK Apartment ,3,Kalyani Nagar,12500000,9157
0,3,0,1,1,0,3,2703,2,3,3 BHK Apartment ,5,Viman Nagar,18000000,6659
0,2,0,1,1,1,3,980,2,2,2 BHK Apartment ,7,Lohegaon,7000000,7142
0,3,1,1,1,1,5,4600,2,4,4 BHK Apartment ,3,Boat Club Road,75100000,16326
0,3,0,1,1,1,5,1585,3,3,3 BHK Apartment ,7,Wagholi,7500000,4731
0,3,1,1,1,0,2,1050,1,2,2 BHK Apartment ,2,Viman Nagar,9800000,9333
0,2,1,1,1,0,9,3400,3,5,5 BHK Apartment ,9,Aundh,33900000,9970
0,3,0,1,1,0,10,1600,2,3,3 BHK Apartment ,8,Wadgaon Sheri,12500000,7812
0,3,0,1,1,0,10,1086,2,2,2 BHK Apartment ,4,Wadgaon Sheri,7600000,6998
0,3,0,1,1,0,10,1086,2,2,2 BHK Apartment ,7,Wadgaon Sheri,8900000,8195
0,3,0,1,1,0,2,2077,2,4,4 BHK Apartment ,5,Viman Nagar,20000000,9629
0,3,0,1,1,0,9,1050,2,2,2 BHK Apartment ,7,Viman Nagar,7900000,7523
0,3,0,0,1,1,10,1850,1,3,3 BHK Apartment ,3,Kalyani Nagar,25000000,13513
0,3,1,1,1,1,3,6000,3,6,5 BHK Apartment ,11,Kharadi,42000000,7000
0,3,0,1,1,1,4,2500,3,4,4 BHK Apartment ,1,Wagholi,9000000,3600
0,3,0,1,1,0,5,1250,2,2,2 BHK Apartment ,1,Wadgaon Sheri,8400000,6720
0,3,0,1,1,0,20,550,2,1,1 BHK Apartment ,2,Koregaon Park,6000000,10909
0,2,0,1,1,1,0,2015,2,3,3 BHK Apartment ,6,Kharadi,15000000,7444
0,3,0,0,1,0,0,1944,3,3,3 BHK Apartment ,1,Bund Garden,20100000,10339
0,2,0,1,1,0,0,600,2,1,1 BHK Apartment ,4,Bund Garden,7000000,11666
0,3,0,0,0,0,7,1360,2,3,3 BHK Apartment ,4,Koregaon Park,17000000,12500
